# step Etot Epot T p 
130100000 -4303.8091 -5244.5901 298.8779 -207.4525 
130105000 -4334.1729 -5239.8055 287.7115 154.4396 
130110000 -4271.4222 -5226.8829 303.5415 -547.0128 
130115000 -4226.5174 -5197.5335 308.4833 -833.4743 
130120000 -4232.4177 -5211.221 310.9572 695.619 
130125000 -4234.4537 -5168.88 296.859 169.1646 
130130000 -4312.7298 -5250.2408 297.839 -653.4421 
130135000 -4220.4534 -5193.4516 309.113 -601.2288 
130140000 -4261.4497 -5211.6407 301.8673 -362.474 
130145000 -4239.0278 -5185.4959 300.6846 4.506 
130150000 -4226.7511 -5169.1045 299.3774 -414.3511 
130155000 -4231.6761 -5183.7663 302.4707 784.5661 
130160000 -4255.3492 -5231.3656 310.0718 -471.2441 
130165000 -4296.876 -5199.2926 286.6898 -446.1412 
130170000 -4220.1303 -5175.9321 303.6499 -505.24 
130175000 -4221.4368 -5177.9893 303.8883 5.1749 
130180000 -4272.6175 -5217.8663 300.2973 -483.5368 
130185000 -4261.0686 -5215.2215 303.126 -277.6346 
130190000 -4261.9826 -5214.4192 302.5807 128.5338 
130195000 -4307.7448 -5258.5717 302.0694 382.447 
130200000 -4183.4294 -5146.4746 305.951 -349.7811 
130205000 -4208.0313 -5179.6052 308.6605 -909.4227 
130210000 -4190.5276 -5153.8055 306.0249 -130.7533 
130215000 -4257.9398 -5193.2942 297.1539 -517.2498 
130220000 -4267.7241 -5208.1558 298.7669 -298.9683 
130225000 -4248.093 -5180.0811 296.0844 -304.3729 
130230000 -4277.4281 -5217.033 298.5042 -50.0313 
130235000 -4297.5717 -5217.3259 292.1979 -733.0192 
130240000 -4318.1247 -5217.3368 285.6718 -194.8658 
130245000 -4243.5829 -5176.8966 296.5056 -724.9851 
130250000 -4307.5768 -5211.1616 287.0609 -19.5818 
130255000 -4239.0203 -5199.0723 305.0001 -384.7913 
130260000 -4233.8977 -5173.8565 298.6166 -636.8077 
130265000 -4250.7486 -5191.8121 298.9676 -1116.8189 
130270000 -4251.3348 -5222.7761 308.6184 -187.9838 
130275000 -4277.963 -5270.4492 315.3041 260.0263 
130280000 -4227.7617 -5177.9165 301.8559 -1021.4064 
130285000 -4217.9588 -5154.3354 297.4786 -1076.5968 
130290000 -4261.0776 -5194.5843 296.5669 35.5111 
130295000 -4302.3257 -5246.6121 299.9915 311.5412 
130300000 -4244.9521 -5188.6277 299.7974 -500.5866 
130305000 -4229.9007 -5169.5469 298.5173 -643.1611 
130310000 -4315.1468 -5267.7215 302.6246 -424.2837 
130315000 -4276.2126 -5207.7431 295.9391 76.0269 
130320000 -4208.7561 -5154.2735 300.3826 -174.818 
130325000 -4240.6327 -5189.0065 301.29 54.45 
130330000 -4336.5258 -5262.8887 294.2974 -833.8283 
130335000 -4212.8631 -5147.9179 297.0587 262.7019 
130340000 -4225.1498 -5166.3559 299.0129 -587.5776 
130345000 -4230.4737 -5187.9398 304.1786 568.1978 
130350000 -4234.0042 -5163.235 295.2084 -124.0786 
130355000 -4243.2836 -5182.3181 298.323 365.8117 
130360000 -4222.521 -5146.7536 293.6206 225.1952 
130365000 -4225.2938 -5178.2889 302.7582 -99.4469 
130370000 -4260.7668 -5214.1364 302.8772 136.4652 
130375000 -4329.8012 -5218.0 282.173 -473.641 
130380000 -4298.0836 -5224.1861 294.2146 99.7796 
130385000 -4329.15 -5237.8962 288.7007 -269.8312 
130390000 -4297.4771 -5231.8933 296.8558 -141.4869 
130395000 -4242.741 -5205.2071 305.767 219.7232 
130400000 -4268.5603 -5192.316 293.4691 236.851 
130405000 -4218.7534 -5185.5786 307.1519 -790.792 
130410000 -4274.9445 -5228.8269 303.04 -54.538 
130415000 -4235.5053 -5179.3927 299.8648 -1021.2013 
130420000 -4284.4549 -5204.6181 292.3278 -667.2629 
130425000 -4252.481 -5184.9693 296.2433 -259.8765 
130430000 -4347.1234 -5258.0274 289.3862 -549.3494 
130435000 -4184.6476 -5150.3888 306.8075 -42.1606 
130440000 -4223.2974 -5140.8916 291.5116 -538.0025 
130445000 -4276.5538 -5203.1621 294.3753 220.9261 
130450000 -4291.665 -5236.3587 300.1209 -422.36 
130455000 -4244.8708 -5205.4502 305.1676 -407.6466 
130460000 -4311.0988 -5294.6014 312.4501 -155.1836 
130465000 -4311.7286 -5242.4613 295.6856 -399.7109 
130470000 -4311.8529 -5226.7432 290.6526 -440.2119 
130475000 -4263.3849 -5188.3593 293.8562 311.8092 
130480000 -4243.4456 -5177.9286 296.877 -511.3698 
130485000 -4325.8348 -5231.4652 287.7108 -393.0078 
130490000 -4278.4442 -5201.2203 293.1578 -15.7254 
130495000 -4315.1681 -5272.4345 304.1151 11.8657 
130500000 -4305.1948 -5211.1702 287.8204 -516.5167 
130505000 -4289.0603 -5237.184 301.2106 48.4454 
130510000 -4277.2696 -5225.8235 301.3472 -92.5711 
130515000 -4298.663 -5199.275 286.1165 -503.9581 
130520000 -4182.4637 -5130.2668 301.1087 -55.9797 
130525000 -4269.6727 -5227.8927 304.4181 -603.3516 
130530000 -4265.4275 -5238.1989 309.0409 -886.0546 
130535000 -4236.2682 -5190.8884 303.2745 -740.3278 
130540000 -4317.8979 -5208.0623 282.7974 -251.897 
130545000 -4288.4041 -5238.4546 301.8227 69.4405 
130550000 -4325.3157 -5232.266 288.1301 74.7403 
130555000 -4280.103 -5187.3109 288.212 -725.4065 
130560000 -4252.5324 -5186.0192 296.5606 -560.7237 
130565000 -4272.5637 -5223.6399 302.1485 -185.9066 
130570000 -4328.2313 -5219.5662 283.1693 -308.7551 
130575000 -4267.955 -5205.1321 297.733 -724.8929 
130580000 -4286.3579 -5196.0505 289.0014 -449.9618 
130585000 -4224.5833 -5184.7286 305.0297 -317.5311 
130590000 -4209.7277 -5182.4141 309.0139 -636.5913 
130595000 -4222.7698 -5159.4488 297.5747 233.9287 
130600000 -4264.2716 -5193.8327 295.3134 71.4814 
130605000 -4219.9777 -5158.9641 298.3077 -301.923 
130610000 -4200.2907 -5176.7725 310.2197 -528.7896 
130615000 -4176.1489 -5114.7964 298.2001 -123.0046 
130620000 -4254.6718 -5224.7593 308.1883 -223.1244 
130625000 -4145.9589 -5143.336 316.858 -863.6612 
130630000 -4290.1274 -5194.0542 287.1696 -15.768 
130635000 -4281.2384 -5228.7481 301.0155 -464.6124 
130640000 -4240.0863 -5192.6425 302.6188 38.1906 
130645000 -4288.5366 -5223.3495 296.9819 -495.2639 
130650000 -4258.6476 -5192.6806 296.7341 -396.301 
130655000 -4208.4169 -5160.7498 302.5478 -705.8543 
130660000 -4326.7755 -5209.3648 280.3908 -774.0713 
130665000 -4201.9642 -5190.5628 314.0691 -215.0301 
130670000 -4279.9728 -5191.3203 289.5271 -712.1841 
130675000 -4268.4842 -5242.5993 309.4678 -12.4344 
130680000 -4232.5564 -5154.9319 293.0306 441.2321 
130685000 -4250.2731 -5177.8995 294.6987 502.1941 
130690000 -4285.9141 -5230.9225 300.2209 -616.2156 
130695000 -4365.6325 -5265.4608 285.8676 -596.2426 
130700000 -4237.0994 -5220.5782 312.4426 -180.2609 
130705000 -4229.4383 -5169.7044 298.7143 -592.9701 
130710000 -4248.3102 -5176.5906 294.9066 -150.302 
130715000 -4228.1269 -5220.2477 315.1881 34.439 
130720000 -4169.7578 -5162.2301 315.2997 36.6382 
130725000 -4308.5099 -5227.0493 291.8119 -957.3901 
130730000 -4265.9386 -5190.7382 293.8007 213.4115 
130735000 -4261.2556 -5208.1127 300.8082 -467.0923 
130740000 -4296.8073 -5230.9534 296.77 -0.6457 
130745000 -4245.3063 -5177.891 296.274 -661.7495 
130750000 -4309.6663 -5228.4764 291.8979 -27.2128 
130755000 -4266.9653 -5206.8066 298.5793 -430.1926 
130760000 -4297.1954 -5226.4263 295.2085 -583.0022 
130765000 -4309.4324 -5200.3386 283.0331 -170.1134 
130770000 -4153.6329 -5138.1919 312.7858 -422.4268 
130775000 -4277.2304 -5214.3313 297.7087 66.4062 
130780000 -4245.2704 -5197.7302 302.5881 -280.4547 
130785000 -4198.9728 -5158.8078 304.9311 -39.8701 
130790000 -4245.77 -5193.2677 301.0117 459.482 
130795000 -4288.9959 -5223.541 296.8968 -105.4665 
130800000 -4256.038 -5206.4277 301.9305 -986.3979 
130805000 -4214.7343 -5174.4891 304.9057 -213.3161 
130810000 -4251.7477 -5238.2056 313.389 -319.4086 
130815000 -4296.0813 -5236.8455 298.8725 329.1225 
130820000 -4262.0026 -5222.156 305.0323 -1151.5746 
130825000 -4303.8105 -5247.8503 299.9131 96.1728 
130830000 -4269.542 -5227.9227 304.4691 -492.5123 
130835000 -4244.371 -5191.6922 300.9556 95.9219 
130840000 -4265.8899 -5226.0047 305.02 -1013.7581 
130845000 -4282.617 -5231.6883 301.5116 -71.0713 
130850000 -4232.6422 -5179.5732 300.8316 -667.0622 
130855000 -4183.4641 -5175.1049 315.0356 -310.4609 
130860000 -4276.646 -5215.3093 298.2051 458.1712 
130865000 -4200.0811 -5152.3947 302.5417 182.9227 
130870000 -4223.3992 -5189.5465 306.9365 253.2989 
130875000 -4282.175 -5235.1871 302.7636 -306.5638 
130880000 -4249.7619 -5214.2622 306.4133 365.3865 
130885000 -4240.7559 -5222.4876 311.8875 -878.0143 
130890000 -4265.0032 -5182.7723 291.5672 -245.4437 
130895000 -4240.1029 -5173.8852 296.6545 -207.6113 
130900000 -4310.3394 -5232.8351 293.0688 -197.0792 
130905000 -4263.4588 -5193.0038 295.3083 245.8308 
130910000 -4266.8548 -5202.5227 297.2535 -73.054 
130915000 -4205.2867 -5172.4965 307.2741 -474.8601 
130920000 -4270.524 -5210.9158 298.7542 -655.9038 
130925000 -4239.9924 -5174.5531 296.9017 -85.0602 
130930000 -4265.8995 -5224.372 304.4983 -59.6969 
130935000 -4250.1407 -5196.2179 300.5604 -165.9664 
130940000 -4221.9457 -5212.5091 314.6933 481.7101 
130945000 -4283.0773 -5243.6651 305.1703 -201.1404 
130950000 -4281.7811 -5205.5839 293.4841 129.2412 
130955000 -4178.6133 -5138.4029 304.9168 -687.5358 
130960000 -4260.1601 -5160.422 286.0053 -802.4157 
130965000 -4180.5219 -5137.4823 304.0179 -267.1715 
130970000 -4245.6899 -5198.5745 302.723 243.6867 
130975000 -4266.6182 -5200.5173 296.6915 207.4667 
130980000 -4278.4269 -5205.2582 294.4462 11.7191 
130985000 -4295.419 -5227.7927 296.207 -670.9521 
130990000 -4226.8046 -5169.9952 299.6434 206.0076 
130995000 -4313.2349 -5250.6966 297.8233 -587.7622 
131000000 -4275.9775 -5208.4774 296.247 -21.847 
131005000 -4283.693 -5212.7088 295.1401 675.3567 
131010000 -4285.5982 -5233.4257 301.1165 -649.2949 
131015000 -4329.6173 -5229.332 285.8315 -405.8929 
131020000 -4282.216 -5230.3709 301.2205 -260.9663 
131025000 -4211.2262 -5150.1177 298.2776 -846.5815 
131030000 -4233.6322 -5175.7438 299.3006 75.8889 
131035000 -4261.0619 -5203.6781 299.4609 117.4681 
131040000 -4302.1769 -5233.2841 295.8046 -554.8488 
131045000 -4264.3237 -5208.4684 299.9465 -213.3045 
131050000 -4267.1043 -5227.3077 305.0482 -405.1022 
131055000 -4176.7782 -5145.806 307.8516 -123.9804 
131060000 -4297.3307 -5238.5616 299.0208 -67.4209 
131065000 -4254.9803 -5211.7212 303.9482 490.9322 
131070000 -4230.6167 -5166.3427 297.2719 -410.371 
131075000 -4237.2891 -5219.9118 312.1706 142.9005 
131080000 -4195.5833 -5159.6087 306.2624 -793.4008 
131085000 -4270.4544 -5203.335 296.368 -362.084 
131090000 -4277.965 -5212.2003 296.7984 319.6598 
131095000 -4235.2682 -5191.77 303.8722 288.1499 
131100000 -4304.0326 -5207.8013 287.1194 -219.46 
131105000 -4297.8072 -5216.149 291.7491 -41.6182 
131110000 -4216.2709 -5162.8367 300.7157 -481.2366 
131115000 -4335.7473 -5236.4403 286.1423 -699.5986 
131120000 -4321.1371 -5174.1021 270.9795 -535.0162 
131125000 -4334.1418 -5264.9504 295.7097 -418.4996 
131130000 -4248.012 -5186.2439 298.068 -630.238 
131135000 -4231.1503 -5185.9005 303.3158 -270.1593 
131140000 -4322.8992 -5249.8168 294.4736 -242.1277 
131145000 -4234.8168 -5193.9609 304.7116 -318.027 
131150000 -4218.5264 -5176.6244 304.3793 -866.6238 
131155000 -4295.6651 -5265.2835 308.0393 -506.6244 
131160000 -4333.7779 -5247.0025 290.1235 -327.111 
131165000 -4210.3887 -5191.1673 311.5847 122.1222 
131170000 -4271.0205 -5243.8154 309.0484 764.6897 
131175000 -4251.027 -5196.9095 300.4986 61.1077 
131180000 -4281.676 -5193.8436 289.7876 -401.1855 
131185000 -4279.8754 -5250.7988 308.4538 -349.4592 
131190000 -4334.8614 -5223.7499 282.3921 -1117.9232 
131195000 -4270.2671 -5217.4476 300.9109 -208.3204 
131200000 -4155.1798 -5153.0422 317.0121 471.3467 
131205000 -4237.4703 -5183.8071 300.6429 -407.5287 
131210000 -4246.2973 -5209.8289 306.1055 -477.5567 
131215000 -4344.1896 -5272.863 295.0314 -52.6862 
131220000 -4276.5912 -5212.2722 297.2576 -47.6696 
131225000 -4263.1548 -5232.6619 308.0039 -382.2516 
131230000 -4187.489 -5168.987 311.8133 6.5429 
131235000 -4239.43 -5212.5053 309.1375 -605.5807 
131240000 -4240.2771 -5218.7399 310.8491 -400.065 
131245000 -4257.6627 -5220.5556 305.9026 314.5362 
131250000 -4293.78 -5207.6517 290.329 -733.5115 
131255000 -4336.83 -5247.3845 289.2752 -208.1284 
131260000 -4228.7878 -5141.6783 290.0173 -273.92 
131265000 -4328.3305 -5240.137 289.6729 -509.439 
131270000 -4341.6 -5262.9929 292.7184 -412.543 
131275000 -4297.5012 -5240.5496 299.5982 -142.069 
131280000 -4290.3891 -5206.5484 291.0558 -692.7998 
131285000 -4244.995 -5163.2506 291.7217 162.3974 
131290000 -4310.549 -5243.4453 296.373 -1067.9176 
131295000 -4260.7713 -5233.6632 309.0792 -239.5004 
131300000 -4219.6426 -5185.8754 306.9637 -364.2381 
131305000 -4311.2436 -5250.9296 298.53 -1023.1175 
131310000 -4300.8069 -5240.2039 298.4382 -209.5075 
131315000 -4314.31 -5229.9161 290.88 -573.2249 
131320000 -4223.8261 -5171.6765 301.1238 147.4335 
131325000 -4304.6135 -5201.5728 284.9561 -340.5088 
131330000 -4235.826 -5162.6618 294.4476 -278.563 
131335000 -4275.2617 -5179.2706 287.1957 -120.1563 
131340000 -4262.8297 -5198.3828 297.217 -177.2988 
131345000 -4282.4935 -5207.3688 293.8247 -79.4546 
131350000 -4287.9137 -5189.7938 286.5194 -185.8292 
131355000 -4317.3153 -5245.7838 294.9663 512.2048 
131360000 -4323.0314 -5276.3105 302.8484 -872.2795 
131365000 -4260.2841 -5233.8625 309.2973 -638.8672 
131370000 -4280.2936 -5184.2403 287.1759 -74.0785 
131375000 -4335.7572 -5261.2865 294.0325 -590.7485 
131380000 -4241.0592 -5191.2912 301.8804 -441.0589 
131385000 -4192.2226 -5153.0129 305.2346 -268.7504 
131390000 -4288.0895 -5171.7778 280.74 -513.1657 
131395000 -4240.5503 -5211.3699 308.4209 -184.7719 
131400000 -4278.1471 -5215.9765 297.9402 -179.4183 
131405000 -4220.0857 -5152.2298 296.134 -393.8406 
131410000 -4246.0878 -5211.153 306.5927 261.3906 
131415000 -4272.2552 -5245.2018 309.0966 -41.4161 
131420000 -4370.4405 -5279.8971 288.9264 -205.326 
131425000 -4228.6304 -5169.072 298.77 -70.2898 
131430000 -4193.6112 -5176.1579 312.1464 -720.5016 
131435000 -4292.9399 -5213.8212 292.5559 -803.4014 
131440000 -4172.6673 -5151.237 310.883 -187.8711 
131445000 -4235.1647 -5187.4698 302.539 -679.1591 
131450000 -4241.935 -5178.0341 297.3905 -195.9261 
131455000 -4357.7977 -5264.8214 288.1535 -543.0334 
131460000 -4278.7473 -5236.7377 304.3451 -251.1264 
131465000 -4305.1009 -5248.7457 299.7877 -690.0683 
131470000 -4300.6878 -5250.1816 301.6458 209.6093 
131475000 -4310.3584 -5229.1079 291.8787 139.1314 
131480000 -4244.752 -5185.3557 298.8216 418.596 
131485000 -4258.005 -5183.1241 293.9022 -187.2751 
131490000 -4291.2576 -5205.7466 290.5251 -224.73 
131495000 -4329.05 -5256.9953 294.8001 -790.867 
131500000 -4274.4468 -5227.926 302.912 -473.62 
131505000 -4259.1424 -5177.8873 291.8772 -600.0567 
131510000 -4234.608 -5159.9106 293.9605 -76.9246 
131515000 -4243.6253 -5196.6527 302.7684 -607.4548 
131520000 -4297.8317 -5215.1298 291.4175 -198.9708 
131525000 -4240.64 -5215.3276 309.6497 -347.555 
131530000 -4287.7329 -5230.3057 299.4471 -211.2427 
131535000 -4262.0649 -5213.8435 302.3717 -503.0556 
131540000 -4251.3205 -5213.5231 305.6833 150.1427 
131545000 -4291.783 -5236.5506 300.1444 -1235.9465 
131550000 -4247.5698 -5206.9326 304.7811 -144.4908 
131555000 -4258.9172 -5191.9088 296.4032 -478.5242 
131560000 -4266.6245 -5196.2671 295.3393 72.0894 
131565000 -4236.2775 -5161.3725 293.8946 84.4093 
131570000 -4318.5703 -5256.7899 298.0641 -257.1074 
131575000 -4279.8514 -5256.7584 310.3548 -77.479 
131580000 -4282.5036 -5206.3256 293.4901 -890.2932 
131585000 -4260.2916 -5173.3489 290.0703 268.366 
131590000 -4270.4122 -5236.6033 306.9504 -128.2389 
131595000 -4299.3406 -5218.3789 291.9704 484.8868 
131600000 -4252.5467 -5182.3152 295.3793 -741.6468 
131605000 -4290.0889 -5232.8867 299.5186 -531.7542 
131610000 -4243.3629 -5172.8669 295.2952 -663.8913 
131615000 -4241.1092 -5184.4195 299.6814 137.6228 
131620000 -4284.9862 -5244.1573 304.7202 -27.8675 
131625000 -4307.5485 -5209.5423 286.5555 -297.2189 
131630000 -4216.6782 -5184.0005 307.3098 -699.0813 
131635000 -4327.6415 -5252.7536 293.9 -455.2563 
131640000 -4244.1971 -5211.2407 307.2213 -1219.3348 
131645000 -4225.1413 -5164.9245 298.5609 82.2533 
131650000 -4216.0712 -5188.4403 308.9131 -169.3447 
131655000 -4276.3011 -5223.4707 300.9075 -417.5185 
131660000 -4260.7568 -5191.1324 295.5721 -157.9432 
131665000 -4287.8689 -5245.0281 304.0811 -199.0137 
131670000 -4235.2792 -5166.3498 295.793 -485.139 
131675000 -4293.8131 -5202.6929 288.7431 -323.4114 
131680000 -4287.3785 -5179.0335 283.271 -485.659 
131685000 -4267.3259 -5216.3901 301.5094 -14.5862 
131690000 -4234.8169 -5168.6126 296.6587 95.7179 
131695000 -4238.921 -5203.3288 306.3839 24.6259 
131700000 -4295.3603 -5230.1317 296.9687 -502.8856 
131705000 -4141.4755 -5129.4656 313.8758 -57.6929 
131710000 -4282.4982 -5208.8479 294.2932 -101.0601 
131715000 -4253.1019 -5213.5855 305.1372 -9.7628 
131720000 -4270.4666 -5208.8833 298.1267 442.9769 
131725000 -4295.5842 -5244.4135 301.4347 -379.3028 
131730000 -4294.1228 -5216.3372 292.9794 315.8648 
131735000 -4252.2101 -5174.6977 293.0662 -254.7209 
131740000 -4205.4654 -5182.916 310.5275 114.6126 
131745000 -4291.8004 -5234.6331 299.5297 -155.1505 
131750000 -4250.4892 -5190.4454 298.6158 -139.9423 
131755000 -4288.0675 -5212.7586 293.7662 -156.6204 
131760000 -4270.3118 -5232.0791 305.545 -913.2501 
131765000 -4260.6176 -5196.8222 297.424 -1002.2344 
131770000 -4242.4751 -5182.4724 298.6289 -626.7747 
131775000 -4257.161 -5193.6578 297.5168 181.6438 
131780000 -4236.0604 -5178.6986 299.4679 -804.2842 
131785000 -4242.9922 -5175.6242 296.289 -110.5227 
131790000 -4244.3936 -5198.609 303.1459 414.1491 
131795000 -4240.4428 -5164.8987 293.6915 -655.4644 
131800000 -4180.4578 -5171.2937 314.7799 147.0633 
131805000 -4216.9043 -5175.2646 304.4627 242.4176 
131810000 -4278.5552 -5225.0769 300.7016 -280.588 
131815000 -4309.1722 -5234.8043 294.0652 -524.3671 
131820000 -4296.679 -5201.6219 287.4924 -550.2737 
131825000 -4235.5152 -5187.328 302.3826 513.7686 
131830000 -4243.4972 -5173.0714 295.3176 -67.3706 
131835000 -4249.9591 -5200.9649 302.1262 224.8002 
131840000 -4259.1565 -5239.8095 311.5448 -203.1875 
131845000 -4269.1886 -5184.597 290.8172 -158.3013 
131850000 -4242.8305 -5208.3793 306.7464 -121.7978 
131855000 -4265.204 -5220.6984 303.5522 20.6648 
131860000 -4195.7315 -5161.7428 306.8933 -279.394 
131865000 -4312.8831 -5251.5577 298.2087 182.5874 
131870000 -4332.9287 -5262.4219 295.2918 663.4235 
131875000 -4316.3152 -5247.3032 295.7667 -193.5736 
131880000 -4301.3782 -5250.8964 301.6536 -473.7322 
131885000 -4253.7132 -5199.6576 300.5182 -605.3384 
131890000 -4335.9442 -5230.2429 284.1109 -391.7219 
131895000 -4296.5002 -5231.4497 297.0253 -797.3574 
131900000 -4257.6152 -5252.459 316.0531 -188.4205 
131905000 -4243.0547 -5194.0946 302.137 -477.4743 
131910000 -4281.0994 -5202.24 292.6383 -736.7059 
131915000 -4255.8591 -5209.2738 302.8915 -566.4621 
131920000 -4229.3711 -5124.5797 284.3999 -211.4922 
131925000 -4338.6233 -5238.2244 285.7954 82.7314 
131930000 -4311.8386 -5211.606 285.8482 -274.3358 
131935000 -4230.5478 -5163.5598 296.4097 -111.041 
131940000 -4246.4085 -5223.5566 310.4314 -514.1248 
131945000 -4232.5273 -5168.0564 297.2094 -49.3977 
131950000 -4319.343 -5207.0613 282.0203 -850.7139 
131955000 -4227.2224 -5166.9639 298.5476 -275.7564 
131960000 -4299.4265 -5189.7034 282.8332 251.5684 
131965000 -4283.829 -5216.6776 296.3578 -416.1201 
131970000 -4307.9317 -5257.3343 301.6169 -590.04 
131975000 -4290.5269 -5253.6022 305.9605 -557.8969 
131980000 -4266.4491 -5187.8466 292.7199 -76.7835 
131985000 -4242.2528 -5188.1174 300.4929 -311.6359 
131990000 -4210.8897 -5179.2538 307.6408 463.7582 
131995000 -4274.5075 -5211.3805 297.6363 -253.7388 
132000000 -4250.0021 -5157.0111 288.1488 102.5802 
132005000 -4246.9185 -5187.9578 298.9599 -282.937 
132010000 -4302.7582 -5230.7194 294.8051 -1000.5757 
132015000 -4305.465 -5235.5096 295.467 -405.0429 
132020000 -4227.4881 -5199.2237 308.7119 -932.0093 
132025000 -4234.4981 -5179.7237 300.2899 -380.3062 
132030000 -4360.101 -5224.8663 274.7284 -434.3466 
132035000 -4261.4738 -5212.64 302.1771 200.3644 
132040000 -4254.4837 -5170.0134 290.8557 695.3699 
132045000 -4301.9609 -5200.6698 285.5119 -341.2207 
132050000 -4252.9443 -5200.853 301.1423 422.0569 
132055000 -4310.8214 -5239.9869 295.1877 -165.8639 
132060000 -4304.1892 -5195.5116 283.1653 -616.9639 
132065000 -4212.0758 -5182.4953 308.2938 201.6529 
132070000 -4308.8032 -5240.0057 295.8349 -367.5729 
132075000 -4277.3634 -5234.8033 304.1703 -188.6421 
132080000 -4252.1332 -5193.495 299.0624 -448.4163 
132085000 -4315.9911 -5251.3345 297.1504 -584.832 
132090000 -4299.202 -5234.1984 297.0402 -12.6125 
132095000 -4220.8192 -5172.3577 302.2954 135.2604 
132100000 -4221.3082 -5169.2038 301.1381 -492.702 
132105000 -4218.6674 -5167.1283 301.3177 -156.8075 
132110000 -4253.2834 -5183.1357 295.4059 -404.1517 
132115000 -4307.0565 -5222.3952 290.7951 -280.0425 
132120000 -4266.4079 -5196.7424 295.5591 270.8657 
132125000 -4242.7317 -5162.2254 292.1151 -722.9242 
132130000 -4278.2409 -5217.6635 298.4463 49.5809 
132135000 -4340.7728 -5258.1744 291.4504 -303.4778 
132140000 -4341.8848 -5266.8409 293.8504 125.8641 
132145000 -4182.7026 -5125.0422 299.373 61.4007 
132150000 -4259.1262 -5194.7269 297.2321 387.886 
132155000 -4287.2262 -5214.09 294.4565 -784.308 
132160000 -4260.1164 -5233.9625 309.3824 -629.8195 
132165000 -4280.7961 -5253.6987 309.0826 41.8265 
132170000 -4239.7488 -5196.8752 304.0707 -522.548 
132175000 -4305.1791 -5212.912 288.3787 -919.7249 
132180000 -4277.9578 -5228.6616 302.0303 -271.4204 
132185000 -4287.1784 -5237.6247 301.9484 -541.7198 
132190000 -4293.7019 -5218.4447 293.7827 -628.9087 
132195000 -4237.4584 -5200.0844 305.8178 88.8744 
132200000 -4237.4659 -5185.3442 301.1326 268.5874 
132205000 -4322.1453 -5257.1129 297.031 -271.7154 
132210000 -4285.4243 -5228.7424 299.6839 -134.5241 
132215000 -4324.2842 -5256.5394 296.1693 -221.9083 
132220000 -4195.9241 -5167.2565 308.5838 114.0392 
132225000 -4315.1902 -5209.7789 284.203 -369.2887 
132230000 -4305.8739 -5269.1763 306.0327 -474.7569 
132235000 -4278.4126 -5237.3737 304.6535 -246.8836 
132240000 -4317.0862 -5228.0136 289.3936 -523.4093 
132245000 -4223.5432 -5165.3213 299.1946 -249.132 
132250000 -4235.2855 -5166.7497 295.918 -268.3989 
132255000 -4272.8291 -5239.5221 307.1099 -274.4551 
132260000 -4221.9786 -5173.0356 302.1425 -1103.97 
132265000 -4255.2813 -5174.7691 292.1132 -651.2099 
132270000 -4301.118 -5234.3133 296.468 -525.3106 
132275000 -4249.4418 -5230.0993 311.5463 -412.0069 
132280000 -4301.5634 -5245.0382 299.7337 -886.9274 
132285000 -4244.1581 -5155.8009 289.6209 -617.5441 
132290000 -4274.5485 -5208.0644 296.5698 -1127.924 
132295000 -4241.0237 -5150.119 288.8116 -789.8653 
132300000 -4228.6785 -5247.9382 323.8099 -499.6179 
132305000 -4298.7466 -5248.8188 301.8296 -308.4242 
132310000 -4321.5177 -5253.0897 295.9523 -194.0471 
132315000 -4231.7155 -5179.8137 301.2025 298.9283 
132320000 -4287.1578 -5233.5872 300.6723 438.1528 
132325000 -4331.6009 -5241.2351 288.9828 -593.8086 
132330000 -4308.5073 -5228.2784 292.2032 -563.5696 
132335000 -4224.8295 -5145.4544 292.4744 -232.4549 
132340000 -4233.2227 -5172.4317 298.3785 -143.7657 
132345000 -4319.3106 -5261.1326 299.2086 -305.3405 
132350000 -4247.8486 -5193.733 300.4991 -41.984 
132355000 -4239.865 -5188.6709 301.4273 115.582 
132360000 -4254.3151 -5223.2443 307.8203 21.7867 
132365000 -4246.7425 -5214.5558 307.4658 152.3863 
132370000 -4249.9542 -5145.2203 284.4182 -835.586 
132375000 -4244.6742 -5210.7331 306.9084 -678.0276 
132380000 -4188.6965 -5126.3551 297.8859 207.4386 
132385000 -4342.8988 -5268.4652 294.0443 -399.0336 
132390000 -4288.9934 -5232.6129 299.7796 -676.5226 
132395000 -4256.0677 -5173.4524 291.4451 399.0113 
132400000 -4287.2138 -5224.2639 297.6926 104.1858 
132405000 -4246.9065 -5209.5355 305.8188 -793.5483 
132410000 -4249.7278 -5180.1937 295.6009 -61.1201 
132415000 -4217.8053 -5166.3106 301.3318 39.1519 
132420000 -4354.8918 -5265.7754 289.3797 -875.4522 
132425000 -4218.0388 -5167.0414 301.4898 -696.032 
132430000 -4252.4256 -5176.3177 293.5124 346.5792 
132435000 -4251.3382 -5195.2549 299.874 -617.7262 
132440000 -4245.6459 -5184.6704 298.3199 -13.8327 
132445000 -4252.7202 -5195.6337 299.5554 -629.7474 
132450000 -4126.6354 -5141.9658 322.5615 -471.5322 
132455000 -4250.374 -5183.435 296.4253 -24.2712 
132460000 -4322.8123 -5238.5425 290.9194 -664.9172 
132465000 -4268.9018 -5229.8626 305.2888 -77.5315 
132470000 -4292.474 -5206.6176 290.4154 -404.7829 
132475000 -4304.0183 -5263.8376 304.9262 -319.9888 
